time,stock_code,current_price,volume,prev_day_high,ma5,rsi14,disparity,stoch_k,stoch_d,vol_ratio,z_vol,obv_delta,spread,bid_ask_imbalance,accel_delta,ret_1s,ask1,ask2,ask3,ask4,ask5,bid1,bid2,bid3,bid4,bid5,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,bid1_qty,bid2_qty,indiv_net_vol,foreign_net_vol,inst_net_vol,pension_net_vol,trust_net_vol,insurance_net_vol,private_fund_net_vol,bank_net_vol,state_net_vol,other_net_vol,prog_net_vol
143944625,000660,259000.0,2048027,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,0.8994100984503615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143944626,000660,258750.0,2048029,0.0,258950.0,33.33333333333333,99.92276501255068,55.00000000000001,58.333333333333336,1.0,0.8682361416167166,-2048029.0,0.0,0.0,-250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143944734,000660,259000.0,2048062,0.0,258950.0,66.66666666666666,100.01930874686234,60.0,58.333333333333336,1.0,0.9491467327337885,2048062.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143944829,000660,258750.0,2048064,0.0,258900.0,33.33333333333333,99.94206257242179,55.00000000000001,56.666666666666664,1.0,0.9176093531812687,-2048064.0,0.0,0.0,-500.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143944921,000660,259000.0,2048089,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,0.970688854250274,2048089.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143945528,000660,259000.0,2048091,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,0.9406830125428838,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143946620,000660,259000.0,2048191,0.0,258950.0,50.0,100.01930874686234,60.0,60.0,1.0,1.2540343551070905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143946930,000660,259000.0,2048201,0.0,258950.0,50.0,100.01930874686234,60.0,60.0,1.0,1.2300160106542821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143947025,000660,259000.0,2048248,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.333099028961729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143947229,000660,259000.0,2048254,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2912158620422056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143947928,000660,259000.0,2048284,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.3331018784756268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948023,000660,259000.0,2048288,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2882325460652868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948223,000660,259000.0,2048289,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2394960111472613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948224,000660,259000.0,2048291,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.199511703913451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948225,000660,259000.0,2048292,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.1606982046860304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948226,000660,259000.0,2048296,0.0,259000.0,66.66666666666666,100.0,60.0,60.0,1.0,1.13537390203985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948331,000660,259000.0,2048298,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.1063613951079951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948332,000660,259000.0,2048299,0.0,259000.0,100.0,100.0,60.0,60.0,1.0,1.0768892731114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948333,000660,259000.0,2048300,0.0,259000.0,100.0,100.0,60.0,60.0,1.0,1.0499736116327425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948334,000660,259000.0,2048301,0.0,259000.0,100.0,100.0,60.0,60.0,1.0,1.0252867467963096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143948334,000660,259000.0,2048302,0.0,259000.0,100.0,100.0,60.0,60.0,1.0,1.0025572871325923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143949930,000660,258750.0,2048303,0.0,258950.0,0.0,99.92276501255068,55.00000000000001,58.333333333333336,1.0,0.9815582586982619,-2048303.0,0.0,0.0,-250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143950225,000660,259000.0,2048324,0.0,258950.0,50.0,100.01930874686234,60.0,58.333333333333336,1.0,1.0265592858846053,2048324.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143952029,000660,259000.0,2048354,0.0,258950.0,50.0,100.01930874686234,60.0,58.333333333333336,1.0,1.0986470559480586,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143953231,000660,258750.0,2048359,0.0,258900.0,33.33333333333333,99.94206257242179,55.00000000000001,58.333333333333336,1.0,1.0874831486934304,-2048359.0,0.0,0.0,-250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143953234,000660,258750.0,2048362,0.0,258850.0,33.33333333333333,99.96136758740583,55.00000000000001,56.666666666666664,1.0,1.0710660959850096,0.0,0.0,0.0,250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954023,000660,258750.0,2048378,0.0,258850.0,33.33333333333333,99.96136758740583,55.00000000000001,55.00000000000001,1.0,1.0974827806493692,0.0,0.0,0.0,0.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954332,000660,259000.0,2048524,0.0,258850.0,50.0,100.05794861889126,60.0,56.666666666666664,1.0,1.5288679676802872,2048524.0,0.0,0.0,250.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954428,000660,259000.0,2048526,0.0,258850.0,50.0,100.05794861889126,60.0,58.333333333333336,1.0,1.483389148356189,0.0,0.0,0.0,-250.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954429,000660,258750.0,2048529,0.0,258850.0,40.0,99.96136758740583,55.00000000000001,58.333333333333336,1.0,1.4453171741146655,-2048529.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954523,000660,259000.0,2048535,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,1.419746642688812,2048535.0,0.0,0.0,500.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143954927,000660,258750.0,2048536,0.0,258900.0,42.857142857142854,99.94206257242179,55.00000000000001,56.666666666666664,1.0,1.381745542059532,-2048536.0,0.0,0.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143956530,000660,258750.0,2048556,0.0,258850.0,42.857142857142854,99.96136758740583,55.00000000000001,56.666666666666664,1.0,1.4028861540948387,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143956623,000660,259000.0,2048579,0.0,258850.0,50.0,100.05794861889126,60.0,56.666666666666664,1.0,1.4315441035223049,2048579.0,0.0,0.0,250.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143957519,000660,259000.0,2048580,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,1.3949482789453915,0.0,0.0,0.0,-250.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143957717,000660,258750.0,2048581,0.0,258850.0,50.0,99.96136758740583,55.00000000000001,58.333333333333336,1.0,1.3612619796160759,-2048581.0,0.0,0.0,-250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143957921,000660,259000.0,2048583,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,1.332992084807709,2048583.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143958422,000660,258750.0,2048584,0.0,258900.0,44.444444444444436,99.94206257242179,55.00000000000001,56.666666666666664,1.0,1.3039705625185087,-2048584.0,0.0,0.0,-500.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959122,000660,259000.0,2048613,0.0,258900.0,55.55555555555556,100.0386249517188,60.0,58.333333333333336,1.0,1.3561820388344772,2048613.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959232,000660,258750.0,2048614,0.0,258850.0,50.0,99.96136758740583,55.00000000000001,56.666666666666664,1.0,1.32696702567961,-2048614.0,0.0,0.0,-500.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959527,000660,259000.0,2048616,0.0,258900.0,54.54545454545455,100.0386249517188,60.0,58.333333333333336,1.0,1.3025616055849711,2048616.0,0.0,0.0,500.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143959823,000660,259000.0,2048627,0.0,258900.0,50.0,100.0386249517188,60.0,58.333333333333336,1.0,1.304859465646087,0.0,0.0,0.0,-250.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144000929,000660,259000.0,2048628,0.0,258950.0,50.0,100.01930874686234,60.0,60.0,1.0,1.2796502077919778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001319,000660,258750.0,2048629,0.0,258900.0,50.0,99.94206257242179,55.00000000000001,58.333333333333336,1.0,1.2560324958831688,-2048629.0,0.0,0.0,-250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001429,000660,258750.0,2048630,0.0,258900.0,44.444444444444436,99.94206257242179,55.00000000000001,56.666666666666664,1.0,1.2338542677834945,0.0,0.0,0.0,250.0,-0.09652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144001522,000660,259000.0,2048633,0.0,258900.0,55.55555555555556,100.0386249517188,60.0,56.666666666666664,1.0,1.218476970660082,2048633.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002020,000660,259000.0,2048638,0.0,258900.0,55.55555555555556,100.0386249517188,60.0,58.333333333333336,1.0,1.2095345982130328,0.0,0.0,0.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144002924,000660,259000.0,2048646,0.0,258900.0,50.0,100.0386249517188,60.0,60.0,1.0,1.2094343287647535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003125,000660,259000.0,2048660,0.0,258950.0,50.0,100.01930874686234,60.0,60.0,1.0,1.2259135133478354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144003218,000660,259000.0,2048682,0.0,259000.0,57.142857142857146,100.0,60.0,60.0,1.0,1.26355945168376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144004120,000660,259000.0,2048683,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2431324789056364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144004121,000660,259000.0,2048684,0.0,259000.0,60.0,100.0,60.0,60.0,1.0,1.2238195938453267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144004121,000660,259000.0,2048689,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2162642224759643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144005919,000660,259000.0,2048691,0.0,259000.0,66.66666666666666,100.0,60.0,60.0,1.0,1.2012038357874195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144006026,000660,259000.0,2048720,0.0,259000.0,50.0,100.0,60.0,60.0,1.0,1.2589425938668901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
